Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193667110,193667110,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea2be3bb479_infocdn__jmxjtwsus7qh4cl9ywgj54fszwdxh8npx1vdicrwjpg.jpg,[],$ 900.000.000,3 Habs. 5 Baños 1001 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Casa Campestre en Venta – El Tigre, Cerritos | PereiraVive el equilibrio perfecto entre lujo, comodidad y naturaleza en esta espectacular casa campestre ubicada en uno de los sectores más exclusivos de Cerritos.Área construida: 364 m²Área de lote: 1.001 m²Valor: $900.000.000Administración: $1.580.000 (incluye mantenimiento de prado)La propiedad cuenta con 3 amplias alcobas, cada una con baño privado; habitación principal con vestier y depósito. Dispone de mezzanine con estudio y baño, oficina independiente, cocina integral amplia, alacena, zona de ropas, cuarto útil y habitación de servicio con baño. Además, baño social y excelente distribución interior.Casa esquinera, ubicada al interior del conjunto, brindando mayor privacidad y tranquilidad.Zonas sociales del conjunto:Piscina, juegos infantiles, cancha de fútbol 5, salón social, zona BBQ y seguridad privada 24/7.Una propiedad ideal para quienes buscan confort, exclusividad y calidad de vida en un entorno natural privilegiado.",[],4.80692,-75.817742,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193403986,193403986,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699498cc73f21_infocdn__oss68klw6bjusgv1qbekjqjsvojxrq4e1gpqbukzjpg.jpg,[],$ 1.630.000.000,3 Habs. 4 Baños 1505 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Residencia de alto nivel en lote privado de 1.505 m². Propiedad diseñada para quienes valoran exclusividad, amplitud y proyección patrimonial. Cuenta con 415 m² construidos en estructura metálica de alta durabilidad y eficiencia, con arquitectura contemporánea y excelente iluminación natural. Dispone de amplia sala y comedor independientes, cocina moderna funcional, estudio privado, tres alcobas con baño cada una, incluyendo principal de gran formato, alcoba de servicio con baño y patio de ropas independiente. Integra zona adicional para gimnasio, jacuzzi con horizonte perdido y porch ideal para reuniones sociales. Dos parqueaderos cubiertos. Espacios pensados para brindar privacidad, confort y un estilo de vida superior en un entorno tranquilo y valorizado. Valor $1.630.000.000. Agenda tu visita privada y conoce una propiedad a la altura de tus expectativas.",[],4.7975942,-75.8469648,,,,,,,,,,,,,,2026-08-03
"Oficina en Venta en Centro, Pereira",https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/193445742,193445742,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a1c07a21eef_infocdn__nk7w77tswhwki2mmfuilcpk5m9pgayhccfelt0v2jpg.jpg,[],$ 220.000.000,1 Ambiente 1 Baño 48 m²,"Oficina en venta en centro, pereira","Oficina enPereira, Risaralda",,Llamar,"Te presentamos esta oficina en venta ubicada en el centro de la ciudad. Consta de un área de 48.89 mts, 2 espacios y 1 baño, se ubica en un 5 piso con ascensor, vigilancia 24/7, amplios pasillos y excelente iluminación. El sector cuenta con buen servicio de transporte, comercio y flujo de personas.",[],4.81527,-75.69924,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en  Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191922992,191922992,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68ef1695bc702_infocdn__gr-diseo-naturaleza-y-paz-1737857949-1384-3742jpeg.jpeg,[],$ 3.900.000.000,5 Habs. 7 Baños 823 m²,"Casa campestre en  venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"En la hermosa zona campestre de Colombia, se encuentra este espectacular inmueble disponible para la venta. Con una ubicación privilegiada y de fácil acceso, esta propiedad te ofrece la perfecta combinación entre tranquilidad y comodidad. Con un área total de 2197 metros cuadrados de terreno y 823 metros cuadrados de construcción, esta espaciosa casa cuenta con todas las comodidades que necesitas para vivir en un entorno natural y relajante.Con un total de 5 amplias alcobas y 7 baños, esta propiedad es perfecta para una familia grande o para aquellos que buscan espacio adicional para invitados. Además, cuenta con un área privada de 2197 metros cuadrados, lo que significa que podrás disfrutar de una mayor privacidad y de espacios exteriores perfectamente delimitados para tu disfrute.En el interior, podrás aprovechar todas las ventajas de una casa moderna y bien equipada. La propiedad cuenta con una cocina integral completamente equipada y una barra estilo americano perfecta para disfrutar de una comida rápida o un cocktail con amigos. Además, cuenta con detalles de lujo como pisos de laminado y mármol, así como acceso a internet y televisión por cable.Además, si tienes mascotas, no tendrás que preocuparte. Esta propiedad admite animales y cuenta con una zona de lavandería, lo que significa que tus amigos peludos serán bienvenidos y tendrán su espacio para disfrutar.Pero las ventajas no solo se encuentran en el interior. Este inmueble cuenta con nume",[],4.8068180129253,-75.818046062521,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193509948,193509948,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69bad43a141fc_infocdn__gr-hermosa-casa-campestre-en-cerr-1773419376-8763-9093jpeg.jpeg,[],$ 3.500.000.000,5 Habs. 9 Baños 596 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Esta encantadora propiedad campestre se encuentra ubicada en Cerritos Pereira, en el departamento de Risaralda. Con un extenso terreno de 4167 M2 y una construcción de 596 M2, esta hermosa casa campestre ofrece la perfecta combinación de espacio y comodidad para ti y tu familia. Además, cuenta con un área privada de 4167 M2, asegurando la privacidad y tranquilidad que tanto buscas en un hogar.Para aquellos amantes de la naturaleza y las actividades al aire libre, esta casa es el lugar ideal. Con 5 amplias alcobas y 9 baños, esta propiedad es perfecta para familias numerosas o para aquellos que buscan un lugar para reunirse con amigos y seres queridos. Además, cuenta con 10 espaciosos garajes, para que puedas guardar tus vehículos con total comodidad.Uno de los mayores atractivos de esta propiedad es que admite mascotas, por lo que podrás disfrutar de la compañía de tus amigos peludos sin preocupaciones. La finca también cuenta con una serie de características internas que la hacen aún más atractiva, como un hermoso balcón con una vista panorámica del paisaje campestre, baños auxiliares en cada habitación y una encantadora barra de estilo americano para compartir momentos inolvidables con tus seres queridos.Esta propiedad ha sido equipada con todo lo necesario para tu comodidad y tranquilidad. Cuenta con un calentador y una cocina completamente equipada con un moderno diseño tipo americano. Además, tiene una biblioteca/estudio, despensa y depósito pa",[],4.80881960095,-75.841421134477,,,,,,,,,,,,,,2026-08-03
"Edificio en Venta en Los corales, Pereira",https://www.fincaraiz.com.co/edificio-en-venta-en-los-corales-pereira/192364773,192364773,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.681ce0b78f178_infocdn__fyt7sdnmcc37zby8d9bri1fxtfaorxkdewccaj20jpg.jpg,[],$ 1.500.000.000.000,-1 Hab 7 Baños 463 m²,"Edificio en venta en los corales, pereira","Edificio enPereira, Risaralda",,Llamar,"Te presentamos este edificio en venta ubicado en Corales.El edificio cuenta con 463 mts construidos, se distribuyen en 5 pisos sin ascensor, en el primer piso se ubica un local totalmente independiente y en los pisos siguientes 3 apartamentos, el ultimo apartamento es dúplex y cuenta con terraza. Sector con buen servicio de transporte público, cerca de supermercados, estaciones de servicio, colegios, iglesias y parques. Sus amplios espacios y versatilidad te brindarán el ambiente perfecto para tu inversión.",[],4.7998035,-75.7428916,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Maraya, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-maraya-pereira/192471080,192471080,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6839d57f424da_infocdn__0xwtcwkhym8qexfxvcjibwsdqixam66j0wufwgzmjpg.jpg,[],$ 760.000.000,3 Habs. 4 Baños 155 m²,"Casa en venta en maraya, pereira","Casa enPereira, Risaralda",,Llamar,"Te presentamos esta casa en venta ubicada en el sector de Maraya. Consta de un area de 155 mts construidos, 3 alcobas, principal con baño, vestier y balcón, estudio, 2 baños, alcoba del servicio con baño privado, cocina integral, sala, comedor, patio cubierto, zona de ropa y parqueadero para 2 vehículos. El conjunto te ofrece vigilancia 24/7 ,piscina, turco, zona infantil, salón social, cancha múltiple y gimnasio. La excelente ubicación del inmueble permite un fácil acceso a colegios, rutas de transporte público y sector comercial. Esta es una oportunidad única para adquirir un inmueble en una zona de alta demanda y con todas las facilidades necesarias para una vida cómoda y conveniente.",[],4.8127812,-75.7212568,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Aeropuerto, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-pereira/193473725,193473725,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ab3627ab47b_infocdn__uietq6nvhqfgvcnga5kkkyalsb9nwvr9n2ar10n8jpg.jpg,[],$ 700.000.000,3 Habs. 2 Baños 134 m²,"Casa en venta en aeropuerto, pereira","Casa enPereira, Risaralda",,Llamar,"Soluciones Inmobiliarias Colombia ofrece casa de 2 niveles en conjunto cerrado en la Av. 30 de agosto, cerca de clínicas, supermercados y centros comerciales, El conjunto cuenta con piscina para adultos y niños, kiosko y vigilancia 24 horas.2319",[],4.8130525,-75.7342563,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Mirador de llano grande, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-mirador-de-llano-grande-pereira/193534034,193534034,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69badcd019a65_infocdn__gr200490120260318115426jpeg.jpeg,[],$ 150.000.000,3 Habs. 1 Baño 48 m²,"Apartamento en venta en mirador de llano grande, pereira","Apartamento enPereira, Risaralda",,Llamar,"Este encantador apartamento en venta se encuentra ubicado en la hermosa y acogedora ciudad de Pereira, en el departamento de Risaralda. Con una ubicación estratégica y rodeado de una gran variedad de servicios y comodidades, este inmueble es la oportunidad perfecta para vivir en la tranquilidad de una zona residencial, pero a tan solo unos minutos de la zona urbana, cuenta con un área privada de 48 M2, distribuidos en 3 cómodas alcobas y 1 baño completo, perfecto para una familia pequeña o para aquellos que buscan una inversión rentable, este inmueble cuenta con  agua, electricidad y gas domiciliario, vista panorámica  Además, la zona de lavandería, garaje y vigilancia permanente te darán la tranquilidad que necesitas. Además, la proximidad a colegios y universidades permitirá que tus hijos reciban una educación de calidad, mientras que la cercanía a transporte público te permitirá moverte fácilmente por la ciudad.",[],4.8087174,-75.690601,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192845200,192845200,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69be11ea1c975_infocdn__gr-espectacular-y-amplio-apartame-1774062482-8323-3566jpeg.jpeg,[],$ 630.000.000,3 Habs. 2 Baños 102 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"Espectacular apartamento de amplios espacios y alta calidad de acabados, ubicado en una de las zonas más prestigiosas de PEREIRA, en el sector de Pinares Pereira, cerca a los mejores centros comerciales, restaurantes, clubes, clinicas de especialistas.",[],4.8087174,-75.690601,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193123664,193123664,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fa1b995bc22_infocdn__gr1929152520251121120657jpeg.jpeg,[],$ 950.000.000,3 Habs. 3 Baños 126 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"SI ESTAS BUSCANDO EL APARTAMENTO DE TUS SUEÑOS DE 126 METROS CUADRADOS, ACABAS DE ECONTRAR EL INDICADO!!!Amplio apartamento ubicado en Cerritos la zona campestre de mayor lujo de la ciudad de Pereira, para estrenar, con acabados de lujo y unas zonas sociales para el disfrute de tu familia. Cerca a los mejores colegios de la ciudad, centros comerciales, bancos, centros médicos.",[],4.8131428377051,-75.786373615265,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193987137,193987137,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5655018a7ba_infocdn__gr202859720260714101307jpeg.jpeg,[],$ 340.000.000,3 Habs. 60 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento ubicado en primer piso, conjunto residencial con solo 1 año de construido, cerca a comercio, sector residencial tranquilo.El apartamento cuenta con 3 habitaciones con closets y puertas, sala, comedor, cocina integral, parqueadero privado, acabados lujosos, persianas en todas las habitaciones.El conjunto cuenta con vigilancia y porteria las 24 horas, las mejores zonas sociales de la zona las tiene esta unidad.",[],4.7934436,-75.7475785,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Sector belmonte, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193109390,193109390,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.691ceee28b68d_infocdn__f6nn6orxf4wd8noz9tsdvr0qvvcw0dia6mxcqkdojpg.jpg,[],$ 355.000.000,2 Habs. 2 Baños 64 m²,"Apartamento en venta en sector belmonte, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento Senderos de San Silvestre – Av. Las AméricasVenta: $355.000.000Administración: $260.000Área: 64 m²Cuenta con sala-comedor, cocina integral abierta, 2 habitaciones (la principal con vestidor y baño privado), un baño adicional completo, balcón y parqueadero cubierto.La unidad cuenta con excelentes zonas sociales, piscina, parque infantil y una ubicación privilegiada.",[],4.812668,-75.774955,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/192880967,192880967,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d01af9058d_infocdn__gr1929152320250916040134jpeg.jpeg,[],$ 920.000.000,3 Habs. 3 Baños 131 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Es en serio, tanto adentro como en las zonas sociales de este conjunto residencial en Cerritos Pereira, te sentiras como en un club, un apartamento de lujo, con super amplios espacios, acabados de alta calidad, te harán sentir que tanto tu como tu familia estan de vacaciones todo el tiempo y es que no es mucho lo que debemos describir de este apartamento porque las imágenes hablan por si solas.",[],4.8122661749514,-75.769958496094,,,,,,,,,,,,,,2026-08-03
