Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en La america, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-america-medellin/194003880,194003880,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a7665992cf_infocdn__gr-apartamento-en-venta-sector-el-1784313019-2313-7256jpeg.jpeg,[],$ 315.000.000,1 Hab 2 Baños 49 m²,"Apartamento en venta en la america, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR EL DANUBIO, LA AMÉRICA, MEDELLÍNDescubre este acogedor apartamento de 49 m², ubicado en el sector El Danubio, La América, una zona residencial con excelente conectividad y alta demanda. Su distribución funcional y ubicación estratégica lo convierten en una excelente opción para vivir o invertir.El apartamento cuenta con 1 alcoba con posibilidad de adecuar una segunda habitación, 2 baños, sala comedor, cocina integral, balcón y parqueadero privado. Su distribución permite adaptar los espacios de acuerdo con las necesidades de cada propietario, ofreciendo comodidad y funcionalidad.La unidad residencial cuenta con portería y vigilancia privada las 24 horas, brindando tranquilidad y seguridad a sus residentes.Su ubicación permite disfrutar de un entorno residencial con fácil acceso al Parque de La Floresta, la Avenida 80, supermercados, restaurantes, instituciones educativas, entidades bancarias y múltiples rutas de transporte público, facilitando la movilidad hacia diferentes puntos de la ciudad.Este inmueble representa una excelente oportunidad para inversionistas, ya que en el sector apartamentos con características similares se arriendan aproximadamente entre $1.600.000 y $1.900.000 mensuales, gracias a la alta demanda y valorización de la zona.",[],6.2552553,-75.6084183,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en San Antonio de Prado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-antonio-de-prado-medellin/194053890,194053890,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6be74052553_infocdn__gr122800320260730102629jpg.jpg,[],$ 230.000.000,3 Habs. 1 Baño 42 m²,"Apartamento en venta en san antonio de prado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"APARTAMENTO EN VENTA SECTOR SAN ANTONIO DE PRADO, MEDELLÍNDescubre este acogedor apartamento ubicado en San Antonio de Prado, un sector residencial que se destaca por su tranquilidad, ambiente familiar y constante valorización. Recientemente remodelado, ofrece espacios funcionales y una distribución ideal para quienes buscan comodidad, seguridad y una excelente relación entre calidad y precio.Con un área de 42 m², el apartamento cuenta con 3 alcobas, dos de ellas con clóset, 1 baño, sala comedor con excelente iluminación natural gracias a su amplio ventanal, cocina integral, calentador a gas y zona de ropas. La remodelación reciente le brinda un ambiente moderno y acogedor, listo para habitar. Se encuentra en un primer piso con nivel de segundo, lo que proporciona mayor privacidad y seguridad frente al nivel de acceso.La unidad residencial ofrece portería y vigilancia 24 horas, parqueaderos comunes y un entorno tranquilo, ideal para disfrutar en familia.Su excelente ubicación en la cabecera de San Antonio de Prado permite disfrutar de un entorno residencial con fácil acceso al Parque Principal de San Antonio de Prado, Mall La Hacienda, Centro Comercial Pradera Sur, supermercados como D1, Ara y Éxito Express, instituciones educativas, centros de salud, entidades financieras y una amplia oferta de comercio y servicios. Además, cuenta con excelentes rutas de transporte público y una rápida conexión hacia Itagüí, La Estrella y diferentes sectores de Me",[],6.1751436,-75.6473978,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Buenos aires, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-buenos-aires-medellin/193818467,193818467,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a639f7f10729_infocdn__gr-casa-en-venta-sector-miraflore-1780098187-3363-2820jpeg.jpeg,[],$ 350.000.000,2 Habs. 1 Baño 72 m²,"Casa en venta en buenos aires, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa en venta – Sector Miraflores, Buenos AiresÁrea: 72.44 m²Primer piso – Propiedad horizontalCaracterísticas del inmueble:2 alcobas con clóset1 baño completoSanitario en la alcoba principalSala comedorCocina integralPatioRed de gasCalentador de gasInformación adicional:Excelente iluminación y distribuciónUbicada en un sector residencial tradicional y tranquiloPredial $868.900 anualizadoUbicación:Cercana al Tranvía de Ayacucho, Parque de Buenos Aires, Bicentenario, Centro de Medellín, Teatro Pablo Tobón Uribe y principales corredores comerciales de la ciudad. Además, cuenta con excelentes rutas de transporte público, supermercados, colegios, iglesias y servicios cercanos.Ideal para vivienda propia o inversión por su ubicación estratégica y fácil acceso a diferentes puntos de Medellín.",[],6.236438,-75.550604,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193404109,193404109,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2ad67753038_infocdn__picture-16469e1145004b19837765b395c91796jpeg.jpeg,[],$ 880.000.000,2 Habs. 2 Baños 81 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Se vende Acogedor apartamento amoblado en la mejor zona del poblado, cerca a todo, desplazamientos a pie a toda clase de lugares. Cuenta con 2 alcobas, 2 baños,  sala - comedor, hermosa cocina , completa y abierta. Zona de ropas amplia e independiente. La habitación principal cuenta con vestier y hermoso baño. Zona cerca de todo, centro comerciales como Vizcaya y el Tesoro pero muy tranquila, cómoda y segura. También cuenta con parqueadero cubierto amplio y cuarto útil. No te pierdas la oportunidad de invertir en una de las mejore zonas de la ciudad.",[],6.2065505,-75.5631076,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La candelaria, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-candelaria-medellin/193458465,193458465,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5a4a9f4ab46_infocdn__f09abf34-623c-4cce-ba4b-d31bd8475007jpeg.jpeg,[],$ 650.000.000,1 Hab 1 Baño 63 m²,"Apartamento en venta en la candelaria, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Descubre un  loft en El Poblado, Medellín, ideal para quienes buscan una ubicación privilegiada en la ciudad. Estratégicamente situado cerca de centros comerciales, universidades y tiendas, este apartamento ofrece comodidad y eficiencia en cada rincón. Ubicado en el cuarto piso, este espacio exterior se destaca por su luminosidad y diseño contemporáneo.El apartamento cuenta con una  salón con balcón, perfecta para disfrutar de la vista. La cocina americana, equipada con estufa a gas, se integra  con el área social, creando un ambiente acogedor. Además, seguridad 24 horas, gimnasio, y parqueadero cubierto, garantizando una experiencia de vida completa.El edificio dispone de portería, ascensores y comodidad como shut de basura y área de lavandería. No dejes pasar esta oportunidad de vivir en uno de los barrios más apetecidos de Medellín. ¡Pide tu visita ya y enamórate de tu nuevo hogar!",[],6.247638,-75.565815,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193670516,193670516,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69eacc1fa38a6_infocdn__ehorwhpitpdlccsmfl9ciarmuk8osbwfmjb5zju4jpg.jpg,[],$ 960.000.000,3 Habs. 3 Baños 113 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Un Club Privado en tu urbanización que se destaca por sus completas zonas comunes y doble acceso de seguridad:* Piscina semiolímpica climatizada, piscina cascada, playa de bronceo, piscina de niños, sauna, turco y sala de masajes.* Gimnasio dotado, gimnasio al aire libre, cancha de squash y placa deportiva.*Coworking, sala de lectura, salón infantil , 4 salones sociales, salón de entretenimiento con videojuegos y billar.",[],6.2609158,-75.5989846,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en San miguel, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-miguel-medellin/193400914,193400914,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a282e3606521_infocdn__gr91055820260216041040jpeg.jpeg,[],$ 260.000.000,2 Habs. 1 Baño 52 m²,"Apartamento en venta en san miguel, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Se vende apartamento muy cerca al centro de Medellín, con excelente ubicación y cómodas vías de acceso.Apartamento con un área de 52,50 m², cuenta con 2 habitaciones con clóset, 1 baño y medio, cocina integral y zona de ropas independiente. Espacios funcionales y bien distribuidos, ideales para vivir o invertir.Edificio construido en 1998, con parque infantil y salón social, perfecto para disfrutar en familia.Precio de venta: $260.000.000Ubicación estratégica, cerca de comercio, servicios y con excelentes rutas de transporte público y porteria 24 Horas.¡Contáctanos para más información y agenda tu visita!",[],6.2535815,-75.5540665,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Asomadera no.3, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-asomadera-no3-medellin/193403265,193403265,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699481383d8d6_infocdn__gr2026021153130230859765971jpg.jpg,[],$ 962.177.489,1 Hab 1 Baño 86 m²,"Apartamento en venta en asomadera no.3, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Dluxe te presenta Loft Contemporáneo con Vista a la Montaña en Las Palmas – Medellín Ubicado en una exclusiva torre residencial completamente nueva, este sofisticado loft de 86 m² ofrece una experiencia de vida moderna y conectada con la naturaleza, en una de las zonas más privilegiadas de Medellín. Características: ▪ Área construida: 86 m² ▪ Loft tipo apartamento, para estrenar ▪ Torre de diseño moderno con acabados de alta gama ▪ Coworking completamente equipado ▪ Recepción tipo lobby hotelero ▪ Ascensores de última generación ▪ Entorno natural y tranquilo ▪ Club social exclusivo para residentes Distribución: ▪ 1 habitación amplia y luminosa ▪ Sala integrada con cocina abierta tipo americana ▪ Terraza privada con vista verde ▪ 1 baño moderno ▪ Zona de ropas independiente Este loft es ideal tanto para quienes buscan un primer hogar con estilo, como para inversionistas que valoran la ubicación estratégica, el diseño y el potencial de valorización.",[],6.218188,-75.557268,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El tesoro, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-tesoro-medellin/193692898,193692898,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57ad5a602d5_infocdn__gr94805820260430082559jpeg.jpeg,[],$ 2.580.000.000,3 Habs. 4 Baños 199 m²,"Apartamento en venta en el tesoro, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Exclusivo Apartamento en VENTA, Moderno Excelente vista, Medellín, Poblado, sector El Tesoro.Espectacular apartamento de 199.8 m² en piso alto, ubicado en una de las zonas más exclusivas y valorizadas de Medellín, con fácil acceso y cercanía a vías principales y transporte público. Este inmueble de construcción tradicional se destaca por sus amplios y cómodos espacios, excelente distribución y una maravillosa iluminación natural, además de una vista panorámica sobre la ciudad que se disfruta desde su amplio balcón integrado a la sala doble. Cuenta con comedor independiente, baño social y una cocina integral abierta con barra americana, equipada con cava de vinos, lavavajillas y torre de hornos, ofreciendo gran capacidad de almacenamiento y funcionalidad. Dispone de zona de ropas independiente y cuarto de servicio con baño privado. En la zona privada encontrarás un hall de alcobas o sala de TV, tres alcobas cada una con vestier y baño independiente, mientras la alcoba principal incluye oficina privada, para un total de 4.5 baños. Los acabados combinan mármol en las áreas sociales y madera en las alcobas, brindando elegancia y confort, además de contar con tres parqueaderos paralelos y cuarto útil.La urbanización ofrece completas zonas comunes como piscina climatizada para adultos y niños, sauna, turco, gimnasio, coworking, salón social, juegos infantiles, cancha de squash, parqueadero de visitantes y vigilancia 24 horas, ideal para disfrutar en f",[],6.2015787795409,-75.556519815036,,,,,,,,,,,,,,2026-08-03
"Apartamento en  Venta en La frontera, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-frontera-medellin/191711018,191711018,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.673f751cddd16_infocdn__xkujw4aic1okrpv07mi3bdnpa7naogpc5dmhysamjpg.jpg,[],$ 680.000.000,3 Habs. 3 Baños 84 m²,"Apartamento en  venta en la frontera, medellín","Apartamento enMedellín, Antioquia",,Llamar,"84 metros cuadrados, distribuidos en 3 alcobas, 2 closet, 1 vestier, 3 baños cabinados en vidrio templado, salón comedor, cocina integral cerrada con mesón en mármol, zona de ropas, red de gas natural, pisos en cerámica, parqueadero,+ cuarto útil.Unidad cerrada con portería las 24 horas y circuito cerrado de tv,shut de basuras, citófono, parqueadero de visitantes,zonas verdes.Ubicado cerca al Euro, Av el PobladoSolubienes Propiedad Raíz SAS.",[],6.1820728,-75.5745728,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193270087,193270087,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6966a19a1cf37_infocdn__9ex9uzcoh2lgqk2xu0or6stedkixnhhbnhdor5uljpg.jpg,[],$ 990.000.000,3 Habs. 3 Baños 125 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en unidad cerrada cerca a malls, restaurantes, rutas de transporte publico, vías principales, entorno tranquilo, de poco flujo vehicular y servicios complementarios. Cuenta con piso en cerámica, sala comedor, estudio, 3 alcobas con vestier y baño en la principal, baños sociales, cocina integral cerrada tipo americano, 2 balcones, útil y parqueaderos lineales cubiertos. Conjunto cerrado con ascensor, parque infantil, zonas verdes, vigilancia y portería 24 horas y circuito cerrado de TV. Inmuebles sujetos a verificación de disponibilidad.",[],6.2090645,-75.5676977,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Simon bolivar, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-simon-bolivar-medellin/193593610,193593610,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a231235acd7e_infocdn__gr-casa-remodelada-de-180m-en-ven-1780172323-7272-7813jpeg.jpeg,[],$ 860.000.000,3 Habs. 3 Baños 180 m²,"Casa en venta en simon bolivar, medellín","Casa enMedellín, Antioquia",,Llamar,"Casa Remodelada de 180m² en Venta, Simón BolívarLa Combinación Perfecta: La Amplitud de una Casa, el Lujo de una Remodelación TotalDescubra una joya inmobiliaria en el corazón del tradicional barrio Simón Bolívar. Presentamos esta espectacular casa en primer piso de 180 m², perteneciente a una estructura bifamiliar, que ha sido completamente remodelada con acabados modernos y de alta calidad. Esta propiedad es la solución ideal para quienes buscan la amplitud, la comodidad y la ausencia de escaleras de una casa de un solo nivel, pero con la estética y la tranquilidad de un espacio para estrenar.Un Interior que Inspira: Diseño Moderno y Funcionalidad a Gran Escala:Cada rincón de este hogar ha sido renovado para ofrecer una experiencia de vida superior.Espacios a Estrenar: Disfrute de una moderna cocina integral, baños de lujo y acabados contemporáneos que le brindan la sensación de vivir en una propiedad completamente nueva.Amplitud y Confort: Con 180 m², la casa ofrece un gran salón, un comedor independiente y patios internos que inundan el espacio de luz y ventilación natural.Configuración Familiar Completa: Cuenta con tres habitaciones principales, una habitación de servicio con baño y dos baños familiares adicionales, ofreciendo una versatilidad inigualable.Comodidad Total: La oferta incluye un parqueadero privado, un activo de gran valor en esta zona residencial.Ubicación Privilegiada en un Entorno Residencial:",[],6.2464847,-75.6077597,,,,,,,,,,,,,,2026-08-03
