Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-valle-del-lili-cali/192446897,192446897,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.683241e411e21_infocdn__kuddpzvkfqmzhh8ytuxerfcmbpw37vm0sdslvqeijpg.jpg,[],$ 490.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Descubra la vida de lujo en este espectacular apartamento en el piso 18, ubicado en el codiciado sector de Valle del Lili. Con una ubicación privilegiada, este hogar ha sido meticulosamente diseñado para ofrecer confort y estilo. Disfrute de una moderna cocina integral abierta que fluye hacia una espaciosa sala comedor, perfecta para el entretenimiento. Cuenta además con una práctica zona de oficios, un versátil estudio y una sala de TV que puede transformarse fácilmente en una tercera habitación. El santuario principal ofrece un baño privado y un amplio vestier, complementado por una cómoda habitación auxiliar. La unidad, equipada con dos ascensores y una torre de parqueaderos cubiertos, promete un estilo de vida inigualable. Próximamente, podrá deleitarse con unas zonas sociales de primer nivel que incluyen piscinas para adultos y niños, juegos infantiles, gimnasio completamente equipado, turco, cancha múltiple y una variedad de amenidades pensadas para el disfrute de toda la familia.",[],3.3665211,-76.5217988,2026-08-03
"Apartamento en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-valle-del-lili-cali/193998135,193998135,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a60c7097d055_infocdn__1110-2-1784218646jpg.jpg,[],$ 590.000.000,3 Habs. 3 Baños 116 m²,"Apartamento en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"VIVENTU VENDE Apartamento ubicado en primer piso, Ubicación Privilegiada en el sector de Valle del Lili,  Amplia sala comedor, cocina integral, balcón con, sala de TV o estudio, espacio para mueble de linos, baño social, 3 habitaciones con closet, la habitacion principal con vestier y baño privado, zona de oficios, baño aux de alcobas y 1 parqueadero en sótano. La unidad residencial cuenta con piscina para adultos y niños, amplio salón social, cancha múltiple, gimnasio y turco. Excelente ubicación unidad residencial Podium valle del lili, buenas vías de acceso, cerca de centros comerciales, universidades y clínicas. contáctanos",[],3.375630235024,-76.519945375621,2026-08-03
"Casa en Venta en Pance, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-pance-cali/193815694,193815694,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a679e2fb5b9d_infocdn__image-1770301750133-1-wzkmcc-1780075052-3akrtujpg.jpg,[],$ 1.750.000.000,4 Habs. 5 Baños 805 m²,"Casa en venta en pance, cali","Casa enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Hermosa casa campestre en venta en Pance, Cali, que redefine el concepto de lujo y confort. Con 805 m² construidos en un exclusivo condominio de estrato 6, esta residencia de dos niveles ofrece un diseño contemporáneo que armoniza la elegancia arquitectónica con la belleza natural de su entorno.Al ingresar, se destaca su amplio salón, donde los techos altos y grandes ventanales permiten que la luz natural inunde cada rincón, creando una atmósfera cálida y acogedora. El exclusivo patio central, adornado con una fuente y vegetación exuberante, se convierte en el corazón del hogar, ideal para momentos de tranquilidad y privacidad.La casa cuenta con cuatro habitaciones, incluyendo una impresionante suite principal con vestier y baño de lujo, así como dos habitaciones con baño privado y balcón. Las zonas sociales son perfectas para el entretenimiento, con terraza, jacuzzi, gimnasio privado y zona BBQ. Una oportunidad única para disfrutar de la vida en un entorno privilegiado.",[],3.334636,-76.5467671,2026-08-03
"Apartamento en Venta en Primero de mayo, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-primero-de-mayo-cali/193380459,193380459,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6ada5f63c0d_infocdn__property-12656-2-1770678246-imagenpng.png,[],$ 240.000.000,3 Habs. 2 Baños 78 m²,"Apartamento en venta en primero de mayo, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Descubre esta oportunidad de adquirir un apartamento en venta en el SUR de CALI. Con una distribución que incluye una habitación principal y dos habitaciones adicionales, dos baños completos, sala - comedor, cocina integral moderna, zona de oficios y lavandería. Con una superficie de 78m² y un parqueadero privado cubierto, este inmueble cuenta con un balcón interior y se encuentra ubicado en un conjunto cerrado con amenidades como piscina, juegos infantiles, salón comunal y zonas verdes. No pierdas la oportunidad de vivir en este exclusivo espacio, ¡contáctanos ya para más información!COD INT. 0056 HAC",[],3.40670595231,-76.534398875137,2026-08-03
"Apartamento en Venta en La Arboleda, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-arboleda-cali/192614318,192614318,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a32d2a51f6f5_infocdn__11764-3-1751575343jpg.jpg,[],$ 558.600.000,1 Hab 1 Baño 55 m²,"Apartamento en venta en la arboleda, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Vive la Exclusividad en el Oeste de Cali. Descubre ARBOLEDA´S HILL, un proyecto único ubicado en el prestigioso sector Arboledas Cali . Gracias a su ubicación privilegiada, disfrutarás de una vista incomparable y  panorámica de la ciudad de Cali. El norte de Cali, una zona que fusiona a la perfección tradición y modernidad, te sitúa cerca de emblemáticas zonas turísticas como San Antonio y Granada, así como de importantes centros comerciales, restaurantes, parques y lugares de culto. Este impresionante apartamento cuenta con amenidades de lujo que incluyen: piscina infinita, gimnasio, coworking, zona bbq y zona infantil. El diseño interior te ofrece una espaciosa habitación principal, dos habitaciones auxiliares, , y tres baños para tu comodidad. Además, disfrutarás de una luminosa sala comedor, cocina abierta, lavandería y parqueaderos cubiertos. Todo esto, con la constante y magnífica vista a la ciudad de Cali. ¡ARBOLEDA´S HILL es el lugar donde tus sueños se hacen realidad!",[],3.447040052244,-76.558204986139,2026-08-03
"Apartamento en Venta en Valle del Lili, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-valle-del-lili-cali/193801165,193801165,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a16065af3f6b_infocdn__u7b4mrfrqxyp1m7w7pyesy5bosjoloeqeueuyrywjpg.jpg,[],$ 238.000.000,3 Habs. 2 Baños 60 m²,"Apartamento en venta en valle del lili, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,VENDO APARTAMENTO EN VALLE DEL LILI ANTES DE CIUDAD MELÉNDEZÁrea 60 metrosPiso 103 alcobas2 bañosBalcónParqueadero comunalEstrato 4Cocina nuevaLinda vistaLibre de deudas.Precio $238 millonesCel: ***.,[],3.3699469,-76.5265024,2026-08-03
"Casa en Venta en El Guabito, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-el-guabito-cali/193820420,193820420,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a67b88a526ed_infocdn__whatsapp-image-2026-06-02-at-125855-pm-1780423360-11r4cujpeg.jpeg,[],$ 315.000.000,4 Habs. 3 Baños 46 m²,"Casa en venta en el guabito, cali","Casa enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Casa de 4 pisos, ubicada en el barrio brisas del guabito, en la cuidad de cali. Cuenta con 4 pisos, 4 habitacion, habitacion principal con balcon, 3 baños, cocina, una hermosa sala, patio y una gran tina con funcionamiento en el 4 piso.",[],3.4660911,-76.4880774,2026-08-03
"Casa en Venta en El bosque, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-el-bosque-cali/193870943,193870943,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fda469b35e_infocdn__img-1327-1780616333-wjwcrljpg.jpg,[],$ 750.000.000,8 Habs. 3 Baños 334 m²,"Casa en venta en el bosque, cali","Casa enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Descubra esta amplia casa de 334 m² ubicada en el exclusivo sector de Colinas del Bosque, ideal para familias que valoran la comodidad y la versatilidad de los espacios. Con una distribución excepcional en tres niveles, esta propiedad ofrece un ambiente perfecto para disfrutar de la vida en familia.La propiedad cuenta con garaje electrico privado, sala comedor, cocina semi integral, atico, salon de juegos, sala de star, 2 balcones, 8 habitaciones, 3 baños, tanque para reserva de agua y un jardin tan grande para disfrutar de momentos familiares, reuniones, la propiedad cuenta con mucha iluminacion y ventilacion.",[],3.4871217,-76.5324537,2026-08-03
"Apartamento en Venta en Santa monica, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-monica-cali/191465339,191465339,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a512b10f3453_infocdn__gr33618620240912103212jpg.jpg,[],$ 2.189.132.500,3 Habs. 3 Baños 217 m²,"Apartamento en venta en santa monica, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"SG - Excelente apartamento Ubicado en el exclusivo sector de Santa Mónica residencial, a 5 minutos de chipichape, cercano a clínicas, colegios, iglesias y restaurantes,  consta de 3 habitaciones cada una con baño, la principal con vestier, Sala Comedor Baño Social Zona de entretenimiento Hall de habitaciones Balcón en L,  cocina Diseño italiano Mesones en Quarstone Carpintería en blanco Gasomésticos Iluminación indirecta, Parqueaderos privado y de visitantes, depósito,  7 Cuartos de Hobbies – Portería tipo Lobby – Cuarto de juegos para niños, 2 Ascensores con vista panorámica – Salón de conductores, Torre de 10 pisos con 18 lujosos apartamentos. Piscina adultos y niños Baño Turco Gimnasio dotado* Zona de asoleadoras Turco Zona BBQ Salón de eventos y reuniones",[],3.4883074,-76.5318931,2026-08-03
"Apartamento en Venta en Pance, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-pance-cali/193404768,193404768,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ef724c6016_infocdn__gr33618120260217022128jpg.jpg,[],$ 799.000.000,3 Habs. 4 Baños 144 m²,"Apartamento en venta en pance, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"GE Apartamento de 144mt2 en 3er piso en condominio, sala comedor, balcon, cocina americana, zona de oficios, baño social, 3 habitaciones todas con baño, la principal con vestier, sala de television o estudio, 2 parqueaderos y deposito. Condominio con piscinas, salon social y juegos infantiles. LIBRE DE DEUDAS.",[],3.4516467,-76.5319854,2026-08-03
"Casa en Venta en La floresta, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-la-floresta-cali/193669745,193669745,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a512cb319c08_infocdn__gr33618720260423041125jpeg.jpeg,[],$ 260.000.000,4 Habs. 2 Baños 93 m²,"Casa en venta en la floresta, cali","Casa enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"SG - SE VENDE Primer piso de una Casa Esquinera,  ubicada en el barrio la Floresta. Consta de 2 apartamentos muy bien distribuidos , cada uno de ellos tiene 2 habitaciones , cocina , baño , sala comedor.",[],3.4440094832534,-76.51439067473,2026-08-03
"Edificio en  Venta en Menga, Cali",https://www.fincaraiz.com.co/edificio-en-venta-en-menga-cali/192129622,192129622,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ef33bd9a40_infocdn__gr33618520250312040602jpg.jpg,[],$ 700.000.000,7 Habs. 4 Baños 240 m²,"Edificio en  venta en menga, cali","Edificio enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"GE Edificio moderno en menga (estrato 2) de 4 pisos, conta de 3 apartamentos de 2 habitaciones y 1 apartaestudio PH con vista al cerro. Renta $4.200.000 libres.",[],3.4886774,-76.5284715,2026-08-03
Apartamento en  Venta en Jamundí,https://www.fincaraiz.com.co/apartamento-en-venta-en-jamundi/191858068,191858068,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a638c58dbde0_infocdn__gr-se-vende-apartamento-en-los-na-1736438738-6023-1831jpeg.jpeg,[],$ 175.000.000,2 Habs. 2 Baños 63 m²,Apartamento en  venta en jamundí,"Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"JV Este espectacular apartamento para vender se encuentra ubicado en una de las zonas más exclusivas de Jamundí Con un área de terreno de sesenta y tres metros cuadrados, cuenta con una distribución interna perfecta, Ideal para una familia pequeña o parejas que deseen disfrutar de un espacio cómodo y acogedor. Al ingresar al apartamento, serás recibido por una amplia sala de estar con un balcón que te brindará una vista panorámica de la ciudad. Cuenta con dos alcobas, posibilidad de tercera, perfectas para descansar después de un largo día de trabajo, la principal con baño y armario  empotrados que ofrecen un amplio espacio de almacenamiento. Además, dispone de un baño auxiliar para mayor comodidad de tus visitantes. La cocina de estilo americano se encuentra completamente equipada con una cómoda barra que no solo te permitirá compartir momentos con tus seres queridos, sino que también te brindará suficiente espacio mientras cocinas. El apartamento cuenta con un estudio/biblioteca ideal para trabajar desde casa o para el disfrute de tus hobbies. Este inmueble es perfecto para familias con mascotas, ya que admite su presencia. También cuenta con hall de alcobas, clósets y está completamente reformado, en excelentes condiciones para que puedas mudarte de inmediato. Las características externas de este apartamento son igualmente impresionantes. Se encuentra en un acceso pavimentado, rodeado de áreas verdes y árboles frutales, lo que te hará sentir en co",[],3.2822070217938,-76.53963356198,2026-08-03
Apartaestudio en Venta en Cali,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cali/193382351,193382351,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4e7dbcef5eb_infocdn__gr-vendo-apartaestudio-3er-piso-s-1770782140-3629-5247jpeg.jpeg,[],$ 135.000.000,1 Hab 1 Baño 24 m²,Apartaestudio en venta en cali,"Apartaestudio enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"VENDO APARTAESTUDIO 3ER PISO S/A DIAGONAL A LA USACA LJ ***Apartaestudio de 2 ambientes en excelente estado, ubicado en una zona estratégica estudiantil, diagonal a la Universidad Santiago de Cali, este inmueble de 24m2 cuenta con sala - comedor, cocina integral, zona de oficios, baño y 1 habitación con closet. Se encuentra en un edificio con derecho a la terraza en el 6to piso y a la zona de lavandería en el 1er piso.El acceso es con dispositivos inteligentes.Administración y servicios se pagan juntos aproximadamente $260.000 ambos.Fenix LJ ***",[],3.406290270917,-76.546666488812,2026-08-03
"Apartamento en Venta en Ciudad Pacífica, Cali",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-pacifica-cali/193600678,193600678,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69efe0037df2c_infocdn__69d134e3385f4jpg.jpg,[],$ 320.000.000,2 Habs. 2 Baños 55 m²,"Apartamento en venta en ciudad pacífica, cali","Apartamento enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,Vendo Apartamento en tierra linda sur de Cali para estrenar con acabados modernos.55M2con parqueadero 2 habitaciones 2 baños Sala comedor . Cocina abierta tipo americano  conectada con la sala comedorCada detalle conecta con el diseño moderno y contemporáneo  de sus detalles de carpintería. Gritería y los mezones en quartzone de la cocina y los baños.zonas comunes todo para estrenar. Piscina de adultos y niños. Senderos de mascotas. Zonas verdes Kiosko. Juegos infantiles. Portería vigilancia 24h A cinco minutos de Jrdin plaza y la clinica Valle de lili,[],3.3452691,-76.5210844,2026-08-03
"Casa en  Venta en Zona Oriente, Cali",https://www.fincaraiz.com.co/casa-en-venta-en-zona-oriente-cali/192170129,192170129,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67db03c95f7bd_infocdn__fl3xjrv6ksrecw28aetmzeczwecjyldfltu5cqoujpg.jpg,[],$ 570.000.000,10 Habs. 6 Baños 300 m²,"Casa en  venta en zona oriente, cali","Casa enCali, Valle del cauca",,Llamar,,,,,,,,,,,,,,"Descubra esta magnífica casa de 3 plantas, completamente remodelada y diseñada para ofrecer el máximo confort y versatilidad. Con un frente de 3.48 metros y un fondo de 24 metros, esta propiedad se distribuye de manera inteligente para maximizar cada espacio.El primer piso cuenta con 4 amplias habitaciones, una luminosa sala comedor, una práctica zona de oficios, una moderna cocina integral y 2 baños completos. El segundo piso replica esta distribución, añadiendo el encanto de un balcón que invita a disfrutar del aire libre.El tercer piso ofrece un espacio independiente y acogedor, ideal para una familia o como fuente de ingresos, con 2 habitaciones, 2 baños, sala comedor, cocina integral y una espaciosa terraza perfecta para el entretenimiento o la relajación.Con un precio de $550.000.000 y ubicada en estrato 3, esta propiedad representa una oportunidad excepcional para quienes buscan un hogar espacioso, moderno y con múltiples posibilidades. CONSTRUCCION PROTOCOLIZADA",[],3.4461417,-76.4982965,2026-08-03
