Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Apartamento en Venta en Enciso, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-enciso-medellin/192525364,192525364,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.684c3b3e1a731_infocdn__suufjfavuclcaeji1hvbrptfglyh6romy7epi1eojpg.jpg,[],$ 150.000.000,2 Habs. 1 Baño 51 m²,"Apartamento en venta en enciso, medellín","Apartamento enMedellín, Antioquia",,Llamar,"72946. Apto 301: salón comedor, 2 alcobas, closet, cocina integral, zona de ropas, 1 baño cabinado, 1 balcón, piso cerámica. Cerca del supermercado la 30. El inmueble se encuentra arrendado en $900.000",[],6.2481734,-75.5503575,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Los Balsos, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-balsos-medellin/193504403,193504403,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b32b2aa4568_infocdn__vfpraxnqmq5eri7fq4z0zr5gf1r4nruckw0deyuojpg.jpg,[],$ 3.830.000.000,3 Habs. 4 Baños 320 m²,"Apartamento en venta en los balsos, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Medellín, El Poblado sector Los Balsos: apartamento de lujo de 320 m² en venta por $3.830.000.000, ubicado en una unidad moderna y exclusiva, ideal para familias o inversionistas que buscan amplitud, privacidad y valorización.Este apartamento se destaca por su excelente distribución, vista abierta hacia la ciudad y Las Palmas, y espacios amplios diseñados para el confort familiar.Características del inmueble:• Área: 320 m²• 3 habitaciones con baño y vestier• Alcoba principal con estudio privado• Family room amplio• Hall de alcobas• Sala comedor amplia• Vista hacia la ciudad y Las Palmas• 2 balcones amplios• 3 parqueaderos independientes• Cuarto útil• Cuarto y baño de servicio• Ascensor privado y ascensor de servicio• Año de construcción: 2020• Estrato 6Amenidades de la unidad:• Piscina climatizada• Gimnasio• Zona BBQ• 2 canchas de squash• Canchas de básquetbol y microfútbol• Sauna y turco• Senderos para caminar• Salón socialAdministración: $1.821.000Contáctanos para conocer más información o programar tu visita.",[],6.1824059,-75.5578122,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Los Parra, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-parra-medellin/193695415,193695415,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f3c7dbba5ce_infocdn__gr1541401020250828025504jpeg.jpeg,[],$ 1.200.000.000,3 Habs. 3 Baños 155 m²,"Apartamento en venta en los parra, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Hermoso apartamento ubicado en el sector de Los Parra cerca de supermercados, centros comerciales y restaurantes. Cuenta con 155 metros, 3 habitaciones, 3 baños, estudio, sala, comedor, cocina integral, estufa de gas y zona de ropas. 2 parqueaderos mas un cuarto util, vigilancia las 24 hoas, citofonia, piscina, placa polideportiva y zonas verdes.",[],6.2037747,-75.571193,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Alejandria, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-alejandria-medellin/193783619,193783619,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a175122bcfc1_infocdn__gr1541401820260522023920jpeg.jpeg,[],$ 970.000.000,3 Habs. 4 Baños 115 m²,"Apartamento en venta en alejandria, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en el sector de Alejandria, cerca de centros comerciales, restaurantes, supermercados y hospitales. Puerta de seguridad, sala, comedor, piso en porcelanato, 3 habitaciones cada una con baño, cocina integral, alcoba mas baño del servicio, zona de ropas, 2 parqueaderos mas un cuarto util. Unidad con vigilancia las 24 horas y citofonia.",[],6.2036207,-75.5707441,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Conquistadores, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-conquistadores-medellin/193640803,193640803,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea92036cf90_infocdn__1200x700-whatsapp-image-2026-04-13-at-4-46-40-pmjpeg.jpeg,[],$ 1.150.000.000,3 Habs. 4 Baños 212 m²,"Apartamento en venta en conquistadores, medellín","Apartamento enMedellín, Antioquia",,Llamar,"No es un apartamento… es una forma de vivir la ciudad desde arriba.Este penthouse dúplex en Conquistadores no compite con lo tradicional, juega en otra liga. Piso 14, último nivel, donde el ruido desaparece y la vista se vuelve parte de tu día a día.Son 212 m² que se sienten en cada espacio:Un apartamento amplio de 164 m² más una terraza privada de 48 m²… el tipo de lugar donde puedes crear momentos que simplemente no caben en un apartamento común.3 habitaciones + cuarto de servicio, 4 baños, cocina con mesón en mármol, pisos en mármol y una distribución pensada para vivir con comodidad real, no solo para mostrar.Además:Parqueadero doble lineal + cuarto útil.Balcón, zona de ropas independiente, red de gas y portería 24/7.Y la ubicación suma fuerte: a solo 3 cuadras de Parques del Río Medellín, uno de los sectores más valorizados y agradables para vivir.Aquí no estás comprando metros cuadrados…Estás comprando privacidad, vista, nivel y estilo de vida.Si buscas algo que realmente marque diferencia, este es. Escríbeme.",[],6.2423311887,-75.5818958175,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en San joaquin, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-joaquin-medellin/193755101,193755101,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6955700f66e_infocdn__gr202675120260515123341jpg.jpg,[],$ 490.000.000,4 Habs. 4 Baños 91 m²,"Apartamento en venta en san joaquin, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en venta en San Joaquín, sobre la Avenida Bolivariana, cerca de la Universidad UPB y a pocos pasos de CC Unicentro. Con 91 m², en un piso 4, cuenta con 4 habitaciones, 4 baños, sala y comedor, cocina integral y zona de ropas independiente. Tiene un balcón muy amplio con excelente vista, está recién remodelado. No cuenta con parqueadero ni ascensor.Perfecto para alquiler estudiantil o rentas cortas.¡No pierdas esta oportunidad! Contáctanos para más información y agenda tu visita.",[],6.2459256606542,-75.583432212006,,,,,,,,,,,,,,2026-08-02
"Bodega en  Venta en San diego, Medellín",https://www.fincaraiz.com.co/bodega-en-venta-en-san-diego-medellin/191463679,191463679,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3eed983a432_infocdn__gr33618120220419030302jpeg.jpeg,[],$ 31.200.000.000,1 Ambiente 3 Baños 2600 m²,"Bodega en  venta en san diego, medellín","Bodega enMedellín, Antioquia",,Llamar,"Ubicado en Medellín, Antioquia, esta bodega para la venta es el lugar ideal para un importante proyecto empresarial. Cuenta con  un área construida de 2600 M2.La bodega cuenta con un baño auxiliar para que los clientes y/o trabajadores puedan usar. Además, se encuentra ubicada cerca de centros comerciales y  sobre vía principal. Por lo que es una excelente ubicación tanto para la zona comercial como industrial. Es la inversión  ideal para cualquier tipo de proyecto.",[],6.2359222,-75.5727436,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/193799606,193799606,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a15ccad88136_infocdn__3dumafl259vsnd2blouiasxw0toj0jfyxxqm7srmjpg.jpg,[],$ 585.000.000,3 Habs. 3 Baños 92 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",,Llamar,"VENTA DE HERMOSA CASA DUPLEX EN CALASANZ PARTE BAJA- Casa remodelada en excelente ubicación- Ubicada en unidad cerrada con seguridad privada 24 horas- sin poniente- 3 habitaciones- 1 estudio- 1 sala de televisión- 3 baños- 1 patio cubierto amplio e iluminado, con adecuaciones para BBQ- Cocina integral- Zona de ropas independiente- Parqueadero privado cubierto- Sector tranquilo y silencioso de alta valorización- Zona social con cancha polideportiva, juegos infantiles y amplias zonas verdes- Muy cerca a la Av 80, refugio santa Ana y a la iglesia San Matías Apóstol- Área pendiente de confirmar en escriturasEscríbenos por WhatsApp o llámanos para conocer más detalles y agendar una visita personalizada.",[],6.2651817204798,-75.598512531213,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La América, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-america-medellin/193879836,193879836,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3168bf52e89_infocdn__foto-104381-900739209-0910575013-ssjpeg.jpeg,[],$ 350.000.000,2 Habs. 2 Baños 67 m²,"Apartamento en venta en la américa, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Vendo Apartamento interno con buena distribución, muy ventilado, 67 mts, 2 alcobas, alcoba principal con baño con pequeño cuarto útil y closet, baño social completo (ambos baños remodelados), cocina integral abierta, con barra y red de gas, zona de ropas, sala-comedor, buena cantidad de ventanas, duchas de agua caliente, piso en cerámica. Piso 3 por escalas.Edificio de solo 4 niveles con patio común.Ubicado cerca de San Juan, la Iglesia de La América, buen servicio de transporte publico, colegios y comercio. Vende Activos y Bienes, Inmobiliaria experta en administración, arrendamiento y venta de apartamentos, casas, locales, bodegas y oficinas en el Oriente Antioqueño, Medellín y toda el área Metropolitana.",[],6.2430659,-75.613337,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Robledo, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-robledo-medellin/193974083,193974083,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a501ebc5b69f_infocdn__gr750612220260709043625jpeg.jpeg,[],$ 150.000.000,2 Habs. 1 Baño 47 m²,"Apartamento en venta en robledo, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en arriendo en Robledo, sector Nuevo Occidente, urbanización abierta con parqueaderos comunes y abiertos. Es un primer piso por escalas con 47 m2 aproximados, con dos habitaciones, un baño, cocina integral, sala comedor, zona de ropas, sala comedor, piso en baldosa, balcón. Cuenta con buenas rutas de transporte, colegios, tiendas, droguerías, biblioteca, servicios de Metrosalud, estación de policías, UVA del Inder, gimnasios al aire libre, comercio y demás servicios básicos para la vivienda.Contactanos y programa tu cita con nosotros!",[],6.2811096,-75.614273,,,,,,,,,,,,,,2026-08-02
"Local en Venta en Robledo, Medellín",https://www.fincaraiz.com.co/local-en-venta-en-robledo-medellin/193705914,193705914,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f9dd08e4e34_infocdn__5257-1-1777926222jpg.jpg,[],$ 1.700.000.000,1 Baño 70 m²,"Local en venta en robledo, medellín","Local Comercial enMedellín, Antioquia",,Llamar,"¡Impulsa tu negocio en CC Florida II!Descubre este excelente local comercial de 70.89 m², ubicado en CC Florida II, un espacio ideal para emprender, expandir tu marca o fortalecer tu negocio en una de las zonas con mayor dinamismo comercial.Su distribución funcional y versátil permite adaptarlo a diferentes tipos de actividades comerciales, brindándote un espacio cómodo, moderno y eficiente para ofrecer una excelente experiencia a tus clientes.Gracias a su ubicación estratégica dentro del centro comercial, disfrutarás de una excelente visibilidad y un constante flujo de visitantes, factores que favorecen el crecimiento de tu empresa y aumentan las oportunidades de atraer nuevos clientes.Una gran oportunidad para invertir o establecer tu negocio en un punto con alto potencial comercial. Contáctanos para recibir más información y agenda tu visita.IMPULSAMOS SINERGIA EMPRESARIAL S.A.S",[],6.270606204062,-75.577220691171,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Envigado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-envigado-medellin/193640785,193640785,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e14f6457758_infocdn__lz5lmfn4ai37dwsqybyukfbvunndshmqfjxvox8hjpg.jpg,[],$ 980.000.000,3 Habs. 3 Baños 110 m²,"Apartamento en venta en envigado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Bosques de Avigñon 4 piso, 3 alcobas con closet, 3 baños, cocina integral, sala- comedor, biblioteca, balcón, pisos de porcelanato, garaje doble lineal, cuarto útil.Porteria permanente, ascensor, parqueadero visitantes.Zona verde, juegos infantiles.",[],6.178978,-75.567682,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en Miravalle, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-miravalle-medellin/194060032,194060032,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6cfde600c23_infocdn__uhovqauro47dkambkgpmvtaudzuedmsethqyduw4jpg.jpg,[],$ 450.000.000,2 Habs. 2 Baños 49 m²,"Apartamento en venta en miravalle, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Apartamento en Laureles Nogal: ubicación estratégica y alta valorización en Medellín Ubicado en el exclusivo sector de Laureles Nogal, este apartamento en sexto piso combina confort, ubicación privilegiada y gran proyección de valorización en el occidente de Medellín. La propiedad cuenta con dos habitaciones, dos baños, parqueadero privado y cuarto útil, ofreciendo una distribución funcional y un excelente estado de conservación. Su entorno residencial se caracteriza por la cercanía a la reconocida zona gastronómica de Laureles, centros comerciales, colegios y universidades, además de contar con fácil acceso a transporte público que conecta rápidamente con distintos puntos del área metropolitana del Valle de Aburrá. Esta ubicación estratégica, en un sector de alta demanda inmobiliaria, convierte el inmueble en una opción ideal tanto para vivir con comodidad como para inversión, gracias a su atractivo para arrendatarios y su constante valorización.",[],6.2371335,-75.600464,,,,,,,,,,,,,,2026-08-02
"Bodega en venta en Perpetuo socorro, Medellín",https://www.fincaraiz.com.co/bodega-en-venta-en-perpetuo-socorro-medellin/10983168,10983168,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/a566bfbe-95af-48ca-874c-6a3d6bb7aad0/photos/a566bfbe-95af-48ca-874c-6a3d6bb7aad0_1_True_2441daa7-3332-40ce-8a9e-58008cc6d2f8.jpg,[],$ 10.400.000.000,1 Ambiente 2 Baños 1478 m²,"Bodega en venta en perpetuo socorro, medellín","Bodega enMedellín, Antioquia",,Llamar,"Vendo Bodega en el sector de Premiun plaza.  de 1478 mts. Energía trifásica, 75Kva.mezanine piso duro, Primer piso reforzado.",[],6.2321606,-75.5723812,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en La castellana, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-castellana-medellin/192299186,192299186,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5ff599a3b35_infocdn__gr-apartamento-en-venta-laureles-1748015661-6752-6244jpeg.jpeg,[],$ 800.000.000,3 Habs. 3 Baños 114 m²,"Apartamento en venta en la castellana, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Venta de apartamento en Laureles La CastellanaExcelente ubicación, edificio tranquilo y bien habitado, con puntos fijos amplios, terraza. Cuenta con 3 habitaciones (la principal con baño, vestier y balcón), baño auxiliar completo, sala con acceso al balcón, comedor independiente, cocina cerrada muy amplia, zona de ropas, habitación de servicio.También cuenta con parqueadero doble lineal con cuarto útil.Edificio de solo cinco pisos con ascensor y una comunidad que valora el buen vivir.255697",[],6.2340685,-75.6067564,,,,,,,,,,,,,,2026-08-02
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/192770755,192770755,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3ef431923fd_infocdn__gr-vendo-apartamento-en-el-poblad-1755703097-3267-1226jpeg.jpeg,[],$ 870.000.000,3 Habs. 3 Baños 93 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",,Llamar,"Excelente oportunidad de inversión en un apartamento ubicado en el Poblado una de las zonas más exclusivas de la ciudad. Con una amplia área de terreno de 93.8m2, este inmueble te ofrece todo el espacio que necesitas para vivir cómodamente con tu familia.El apartamento cuenta con 3 habitaciones, perfectamente distribuidas para brindar privacidad y comodidad a cada miembro de la familia, además de tener 3 baños modernos para tu conveniencia. También dispone de 2 garajes, para que puedas guardar tus vehículos de manera segura y sin preocupaciones.Una de las ventajas más importantes de este apartamento es que es apto para mascotas, así que no tendrás que preocuparte por dejar a tu peludo amigo atrás. Además, cuenta con un amplio y acogedor balcón desde donde podrás disfrutar de una hermosa vista panorámica de la ciudad.En su interior, encontrarás armarios empotrados en todas las habitaciones, baño auxiliar, baño en la habitación principal y vestier,  calentador, clósets y una moderna cocina tipo americano, ideal para aquellos que disfrutan de la convivencia mientras preparan deliciosas comidas.El apartamento también tiene un depósito privado, para que puedas guardar todas tus pertenencias de manera organizada y sin ocupar espacio en el interior de la vivienda. Otras características internas incluyen gas domiciliario, una amplia zona de lavandería y una urbanización cerrada con vigilancia para tu seguridad y tranquilidad.Pero las ventajas de es",[],6.2240273458197,-75.563823465537,,,,,,,,,,,,,,2026-08-02
